610,3679
-975,41766
-538,3257
-563,95905
-178,1005
954,60455
674,238
-271,41507
-464,05438
-564,8779
250,44196
-322,32217
-33,49124
-261,96228
862,4425
-406,42935
-890,0664
-423,42
62,605663
-985,35724
-224,32216
-899,0732
934,9496
-218,57
-945,8738
-603,4119
-777,9776
-109,6921
977,61017
874,33636
-444,8581
476,19333
450,83475
746,9227
-87,96696
618,14557
-913,0974
-553,1151
349,2551
528,2285
680,06024
-47,700405
-284,2172
-355,78168
441,8665
-825,1838
316,07034
822,08215
493,3036
68,553406
-132,79514
123,27733
592,1529
369,69818
919,6986
270,82666
248,04547
-804,1842
636,6297
63,971516
157,54602
598,32263
-282,2349
135,17299
67,76431
-525,4311
753,98126
-275,22043
221,78879
494,51758
-398,40082
-61,084118
411,974
-727,41486
782,3099
301,30307
615,9163
606,3346
604,0931
-349,5683
742,1007
259,10733
-945,9656
596,8267
-330,6113
904,65173
-891,2326
-240,68112
718,7624
805,53174
498,26547
672,025
987,17834
-42,855377
761,91675
807,9369
991,3787
625,40765
611,52765
56,375072
-673,4544
679,84155
81,834526
34,87217
939,2903
550,57965
735,2307
525,1776
-662,6204
207,59097
951,83057
961,05524
-449,22266
-714,3907
491,2366
904,58276
612,9634
555,51373
-19,718765
-301,2075
721,78174
219,25734
335,14316
769,57697
762,9039
-873,3344
-821,64026
-774,0808
261,70337
-690,0349
808,6745
-636,6291
-737,2537
-676,372
-676,35974
-990,8199
-141,25017
-411,57495
-558,6309
764,72186
198,80469
63,578587
246,9032
-405,60342
42,455917
-533,5523
-744,29834
-193,30519
-499,2607
-83,46505
395,21017
-109,89688
376,2779
-316,9535
-406,90808
580,52856
-592,2427
-265,89246
-339,67032
291,99234
-388,64133
834,9362
960,4975
-257,46848
65,35242
-5,40486
360,73325
-962,43854
-447,66565
738,0656
-563,18896
528,1346
546,17633
-108,87104
955,71094
-879,6432
369,1808
-176,82182
-792,77563
-300,744
196,13747
-65,3648
-470,76227
-899,2825
-342,35254
-401,42242
377,2977
367,73587
64,99487
-568,0731
-48,185997
-475,8802
-380,15283
-609,80914
891,6752
-854,5567
-869,7361
574,04205
968,7604
-98,893394
478,7263
399,4226
844,2823
595,1725
-993,19885
-858,844
301,64536
-902,2158
485,62982
846,8114
107,88018
799,0175
-542,41223
144,69284
304,3586
-154,92664
991,9147
-284,89957
-138,12004
318,27988
-291,20255
-184,21506
11,639566
-136,58296
-157,082
-158,17914
-370,34464
-200,41528
668,2861
-372,11703
-365,0696
-283,58838
287,78635
-557,93054
975,5116
-266,26978
-439,15918
391,08765
-628,54553
-288,66245
908,64136
-210,40529
-327,22836
-66,741936
554,46576
607,58997
919,3144
-438,7845
-717,4275
-714,30707
309,21884
-720,16943
-560,4118
655,36664
898,43207
-255,85194
-18,897036
-347,59204
-418,33865
-56,184357
958,4408
160,09451
792,8061
301,26025
278,26465
-10,445585
-18,128584
169,69444
510,89746
-664,08545
57,853344
-181,53076
-219,02081
-348,41284
-871,78394
845,22437
-590,93585
-147,6317
682,05054
270,7932
-518,9538
500,60507
-502,17825
860,3145
-269,8659
-447,86673
262,83743
966,846
953,43726
996,7827
360,4529
102,61576
446,03543
-804,6051
747,8604
631,33484
-994,69904
870,51044
-781,4977
-480,25095
524,11194
-358,9987
-772,9377
299,86725
389,03424
-947,6448
971,8618
-533,6029
374,6976
-54,651558
-405,64682
654,95166
148,14795
-545,9285
-771,3941
-119,5173
494,2201
-147,12799
-436,62372
335,9588
-593,96655
648,27484
48,138527
-832,1497
-294,42432
-93,386284
525,4086
636,5122
-936,66626
-440,438
453,04843
-779,73315
443,0274
-131,60854
-526,28467
178,2989
-522,0681
335,39212
844,17163
730,23883
-887,3948
204,9215
167,68108
261,4191
553,0817
-341,89877
160,21031
-208,54202
-268,93353
375,43842
-393,6886
-743,02014
664,9953
-159,75717
-893,79956
274,08
867,0235
-19,52462
-682,388
-272,80264
82,987495
-588,6095
430,29922
221,89868
-868,7695
597,821
-569,4779
143,51837
-193,38995
-745,0976
-658,0703
-993,919
-232,37231
814,4858
-575,0467
584,5159
-259,07208
639,73016
978,7654
-577,71136
-574,5122
-590,3833
33,52108
-344,57898
976,9633
-191,83208
-374,10806
744,36566
91,83825
-450,79666
529,786
612,7336
-996,72546
-869,01495
975,1482
-541,2142
-259,29498
852,50726
646,8798
-468,03586
612,36456
126,74256
-839,1678
351,70972
153,04066
-3,4141312
-489,06094
-88,18162
-261,05942
-680,7673
480,06543
334,07523
325,5857
-365,96423
-884,6607
-240,61786
-185,85074
-554,2375
-471,24255
592,03674
-304,3265
239,77654
-847,82806
-437,46774
881,22687
178,77357
-555,5554
435,55194
758,73883
-716,896
331,03812
-886,1176
53,04018
515,94836
367,8281
-937,32916
-174,10391
71,15898
286,98172
223,42456
25,719418
-390,34518
-23,483665
-625,5701
-497,2718
439,20435
126,14235
422,4052
-429,18903
-11,178749
460,116
-872,0342
-380,9447
-390,90323
-791,95746
691,3223
-276,69083
-933,25116
325,76797
548,5584
-588,79785
-614,21954
117,18256
-964,61084
891,25665
928,4984
106,81811
-672,5118
-947,7017
116,95036
-899,63403
839,4043
-976,4064
319,6643
-495,3421
283,70157
-882,3834
444,91953
-46,596992
391,4529
-273,34213
263,07974
535,36615
535,0808
111,70867
746,4966
-47,10426
-325,48822
838,47314
633,3448
500,6949
-183,02103
61,217987
-354,87012
739,4116
-969,2121
333,53116
259,29892
998,2416
-802,0646
375,0757
640,45416
-3,231894
407,89517
916,98785
726,7375
836,21747
-267,9497
66,668205
129,83124
-908,4627
-273,59647
559,527
909,8023
-786,9045
-871,3123
-224,47607
-772,5787
-958,69183
-575,4348
55,162266
-302,76953
-576,14185
-676,5569
581,1175
186,17574
-409,53137
992,0055
114,79699
-290,10422
54,739365
604,8676
992,3607
894,59985
-173,02675
-233,5449
541,2728
147,92041
967,65625
-297,2238
741,6223
530,2854
803,9648
-654,9657
-93,75072
-934,8982
544,7635
-305,627
843,86273
361,54517
558,9643
-972,9964
534,165
309,05127
425,02036
963,98517
489,2447
-752,024
-715,9896
574,7026
151,9944
-847,4142
334,1631
316,1544
286,18954
-55,59278
-671,74756
142,94305
140,57481
-109,06887
-231,49065
822,68604
-162,96362
574,4799
-87,41597
-719,10785
-643,42017
699,0446
-945,20667
-624,4491
295,358
510,72314
-184,01936
787,93427
-221,26337
17,038033
-926,5792
337,31464
-844,6936
-858,3735
-501,4219
-912,2225
978,4816
861,46356
-65,925766
-527,9858
632,89874
319,22055
469,27136
974,4527
515,53406
-913,4639
960,19135
368,88373
-189,63966
-304,19257
-259,3408
-835,1959
-867,6413
-42,01382
81,33406
489,26077
-918,5114
-636,52527
510,06995
731,1044
-689,549
-381,32562
-130,13107
-391,98746
-300,8297
-723,96466
476,1955
-338,71573
196,92969
-7,356615
727,2529
730,8088
-319,96222
-793,9323
-460,8582
267,95093
414,90338
-382,3283
825,69434
-499,2404
-783,36865
996,73065
-401,16858
851,6392
398,39667
-44,52775
582,59314
382,30865
539,9506
295,38904
197,39665
-977,2805
61,815872
367,0826
236,34528
-491,0087
891,58276
955,61884
-691,85944
695,8759
-144,29388
-555,65686
-217,06215
87,718056
620,2509
661,5171
474,98184
-213,65674
-352,9895
301,8348
504,5394
583,00275
987,93463
637,55084
-134,41916
-875,9138
-619,40247
-515,509
-530,14246
-387,83612
271,0238
-137,12144
421,88785
-348,18735
475,5089
-637,6537
-974,7625
282,8679
676,99756
-542,2209
-40,94639
-568,6701
661,016
-352,34976
439,7795
-976,11017
630,31683
-826,03314
-299,60715
118,445076
-539,06934
714,81464
-784,5564
-263,62234
-651,5089
-243,14459
-574,6929
24,769949
633,77637
441,9544
-429,95502
-412,3504
-958,3387
639,07263
203,55692
564,15564
-886,74274
449,18835
-215,30217
294,40128
-778,70056
-59,619736
-882,5943
-33,915783
-616,0477
-439,19083
803,193
-832,9233
-587,0632
861,7621
-182,46527
-662,45966
748,82544
334,62466
351,0184
226,28146
868,4572
-84,70811
9,046723
274,77386
-438,43423
823,4064
-12,912359
610,92816
593,1468
-828,3884
-231,45662
-997,57806
-523,3657
925,8917
-964,8222
445,94482
244,51613
-889,1249
-460,78946
-422,56854
-755,5874
11,382357
377,84073
-752,60626
131,56401
628,0645
409,67743
-253,95827
-886,8769
331,19443
733,72656
450,00613
-257,96457
189,5418
291,0564
-397,65073
282,1501
272,1172
-649,705
179,17401
189,74948
650,3794
61,536385
183,9247
-216,60242
598,86536
1,8822037
881,58966
-4,096903
868,7109
-836,88745
-905,8617
38,64383
-641,3971
656,62427
899,125
-112,34876
-521,91125
-106,17218
-920,51105
688,3828
672,5462
595,80206
793,46436
-304,62964
-904,1674
272,35
-111,97459
544,05347
492,2737
703,881
389,47443
446,34903
265,62683
484,8546
-57,114517
-781,5599
-676,8046
-964,6059
883,8096
-82,9741
633,62415
557,5651
-768,0666
464,98178
139,34871
477,55185
570,3634
-70,78253
-938,7938
241,15733
419,38272
250,3112
737,4504
148,86436
372,17126
785,0969
-412,95465
-474,43506
781,7182
728,4565
-501,3774
583,7437
-612,31287
210,64824
-542,75684
493,8419
-238,45041
-625,2019
-90,37181
600,2359
971,27277
252,74126
-699,2496
-687,3608
398,56055
90,00425
290,05603
653,1585
-540,84863
-131,9238
-946,4414
-224,798
443,31766
230,86807
921,01483
-431,21127
-232,74838
-272,32272
223,9193
-469,3992
-534,90027
-558,861
-907,9997
-178,95457
-179,5823
94,89617
83,17473
-368,06296
-790,99084
-584,88995
179,63295
375,19852
756,5842
-275,6624
-656,1043
-890,9605
406,27435
551,51605
695,01935
-712,29517
-342,1044
-657,48175
681,08685
738,06134
217,03584
-470,1681
-752,5238
-292,74182
508,8871
-704,5081
-936,41296
685,9727
863,6956
-924,35187
793,50006
450,60074
-941,9604
66,64127
-923,4841
831,5678
494,59726
135,59628
-339,8909
-887,1874
-592,7434
234,45248
667,60645
-188,3853
893,2356
-223,02449
-187,60266
491,4548
120,30674
44,812492
181,9225
545,30597
795,06995
133,16515
-401,85843
446,80087
939,8037
638,0783
90,25542
-692,3808
252,52733
45,445602
-175,17001
-693,94586
641,8162
-977,07465
454,40002
-146,51636
-752,5767
225,67365
257,1261
138,43668
424,6705
535,5778
-202,573
-113,315834
245,55864
736,38135
397,53033
596,01166
-527,7575
528,8452
13,160014
-912,8614
133,92326
-504,42325
587,16223
-922,7661
-457,60052
-785,9461
-505,83408
247,68584
-994,7256
-996,79315
-227,03413
-945,2922
-572,5276
-929,9679
954,64905
856,55853
838,175
406,98444
-530,10095
-865,90875
-268,27795
-673,8332
995,6062
2,464907
831,874
-98,223854
-646,5504
-176,01804
147,05138
-36,10966
547,3492
9,061529
156,16913
163,54272
-887,83954
-200,51869
-863,4613
412,15265
-563,9595
782,36334
261,32593
747,4271
477,27628
-139,7262
74,68948
993,0459
-62,901688
-308,64587
965,0309
576,4637
-16,26754
-965,0893
-766,9088
820,72943
363,73138
-375,02405
241,37389
-187,39552
-264,563
-547,54285
-550,65186
544,17773
-597,84406
-940,62646
380,76865
-620,7399
-62,98687
-867,6332
820,26434
-56,63562
-714,3869
537,3399
2,8518407
-578,33813
275,86847
256,91382
124,77994
-97,04073
121,07649
-230,72145
30,556995
370,4982
582,74365
-562,28595
513,3209
429,92194
-759,766
-335,1038
108,1891
431,28125
-301,76227
-637,6119
431,49597
-97,785675
-332,51395
613,60693
-986,0715
804,8555
-117,29232
209,92467
-788,7992
-632,764
-508,81573
901,27747
-486,6129
831,5528
296,94504
561,8443
-977,0968
-457,01303
338,2712
568,0557
-145,6682
960,0327
306,2472
-773,56995
79,962746
-645,4101
-876,1218
193,3597
-620,9592
-165,2995
-847,38556
-684,5135
197,9439
154,97737
548,1476
-627,6742
-85,85201
458,33493
-121,31916
834,02435
-81,80038
914,45636
363,14603
-586,0468
486,65765
-707,549
-2,5853403
231,61398
878,52423
-270,233
-161,73068
-0,8125551
-36,426727
248,52502
-294,0521
490,60614
898,30536
-558,86725
-238,7462
-299,05167
-387,81247
-62,207027
-962,75476
-308,84692
641,59143
-714,1917
771,80286
388,27124
-511,18152
-303,38184
312,41895
-660,80365
688,8
621,4944
-243,26003
-803,2219
732,7794
-83,04159
116,502075
-37,1966
892,24207
219,79935
84,92846
-277,44785
36,706264
562,1145
-443,1617
-662,5791
-735,3222
904,17737
520,85834
913,1967
-977,03955
116,87024
-286,6992
-359,1649
874,5673
-286,94586
-441,21448
-392,40106
175,64705
-591,47766
564,496
-847,20026
-495,72232
-214,76607
41,145103
474,40915
-339,99734
207,7831
-477,37527
384,85812
54,306973
304,10974
282,57498
299,58047
768,53564
566,10693
-268,38745
-697,5476
-390,45404
350,2931
477,03702
-438,42123
-453,26282
188,37979
479,3898
188,91933
639,9613
295,1754
190,74785
-17,168726
-758,29846
684,92883
-594,5927
867,9463
-175,78172
236,98027
215,28702
805,7038
-650,79376
-986,7288
751,41974
-18,346779
-179,48412
-856,912
689,5897
-925,7621
-576,333
-371,72278
139,93777
769,8641
150,33461
-994,82764
-67,085594
-706,10175
-546,6103
-764,9207
-287,57898
-874,5846
754,19696
2,7520156
-35,10827
140,23474
-732,71545
923,97943
281,9855
-862,4143
374,9312
893,6555
953,6856
644,1152
635,9338
498,8491
21,113445
291,4298
-806,99756
-287,96762
-501,2379
178,21164
527,4523
-421,28198
-76,590416
-545,8266
-893,15247
162,6816
332,1067
198,66563
-865,5438
498,33206
142,33539
223,14001
-411,99017
11,389619
311,88907
711,483
-675,2822
471,2283
-288,42273
666,3145
120,88669
-486,30798
684,9306
846,23914
655,6492
-475,3153
911,1801
-816,4501
1,381639
180,2142
960,3582
587,60065
949,13367
97,45439
358,97653
-490,5575
788,6988
-337,20953
-751,93
-292,64435
-385,23367
-176,17195
-764,1298
-325,7887
934,02423
824,27936
-748,7306
-734,6958
-221,83932
-591,86005
279,63406
-948,2414
68,69918
-48,414345
873,09534
-385,21124
336,54233
335,96445
309,4023
755,761
599,0394
383,49298
-170,20459
-743,576
-891,2955
-756,1087
-636,74066
918,95465
540,3022
719,98535
-805,565
581,9665
96,67467
-422,9283
-885,2909
-995,01526
-466,5676
-970,7662
-144,56699
-338,52127
-393,90222
-365,83807
-235,25838
-369,79248
-523,00793
-924,8514
-13,213679
257,60312
-636,17694
-564,0436
-407,01303
-850,7018
258,17206
-327,62738
824,24084
-909,6824
738,82697
-246,42941
490,5998
966,2016
-76,91814
-967,1955
558,2829
323,71045
120,80854
-960,9619
-440,03204
-972,0957
653,97876
-896,0354
126,723206
-937,0014
-716,1071
302,75925
619,04205
164,90694
-657,90625
-63,908165
-931,1682
-267,84232
572,8057
-302,40985
743,5402
-277,16068
309,59366
533,4835
149,58632
927,6123
-825,6041
939,851
-529,2196
66,9231
455,2597
-276,64676
-678,0626
-173,75275
-692,33734
117,59815
-676,6995
-296,41656
-457,74585
27,111021
863,80707
-167,97757
-907,6237
806,13837
-633,6483
-353,9087
-960,54126
-553,7293
592,36505
-390,77234
793,6274
-46,76523
37,03262
18,133577
-409,7247
-485,6547
-792,0497
-179,57126
-131,40376
-36,569885
-927,01056
195,8185
863,4831
-916,6167
32,333233
-646,02203
124,859344
-985,7548
-928,5457
940,8812
-879,578
-876,4511
21,29597
-930,7489
-42,190495
318,01956
-954,4374
-348,16312
-55,524754
-109,894745
-218,11456
732,1998
175,00978
90,97253
990,9299
-998,3527
919,164
836,0513
-118,09586
-74,16655
-651,17255
614,29755
-588,3003
-120,86824
574,5113
-943,38464
-223,57692
890,83856
661,2191
66,24735
-343,91245
232,49542
312,45187
-596,4556
75,5485
955,7982
871,4898
-411,1029
-667,4439
499,07327
-461,108
-403,69904
-517,7047
-400,78165
-6,391465
-644,47656
326,68808
-271,87
320,3876
279,59677
475,68295
53,401356
899,2618
159,21115
776,53705
723,63513
821,4659
-229,9088
-197,10161
722,3007
-757,7723
854,71497
219,08597
-624,4608
819,9111
75,44767
937,18005
-436,78534
718,6161
16,414886
902,8738
-122,00901
-366,47736
920,5448
394,81985
-406,66223
960,36884
342,50803
960,6395
-347,4336
-788,30853
939,13226
901,4688
-727,7149
468,40698
694,41547
589,99225
-36,00498
-797,15234
752,92194
-549,64264
881,62085
804,5185
-621,5077
-230,87448
733,24304
-541,8979
850,5643
-198,37253
-543,4021
-979,5474
-68,56983
-535,0568
504,99738
947,14856
-309,27466
68,251854
-223,30864
397,00095
468,97073
550,5542
-29,941164
364,9633
172,84209
-579,27386
-339,51315
-896,5884
-366,26245
-302,97415
926,23566
-154,06538
42,16253
278,85858
-280,57895
459,41104
-279,97592
354,252
641,75574
-386,27747
-213,11147
666,218
-493,76526
630,0084
-281,3265
-529,901
389,72827
-956,391
561,8387
508,11963
-635,0876
825,6235
-65,25909
832,81616
-174,88054
456,23398
-315,57697
608,8612
-724,71747
-726,2994
107,778885
175,33607
436,40274
-507,3959
-306,9525
440,80685
422,68713
-166,8279
-905,2991
488,94424
221,85748
70,46558
-531,66455
898,4404
-755,0531
609,7411
-565,56
-835,3158
-638,5272
785,0805
-687,9996
441,63644
398,64572
-364,68222
741,7887
-274,36737
-168,2312
-626,3328
245,55643
181,86798
-831,6782
637,74
345,10233
-686,4353
-531,8459
486,2226
226,9353
862,1724
495,2674
510,94534
-259,93668
273,1967
473,19962
-611,7499
-430,10675
-768,6206
-134,08578
424,39215
437,74802
974,8339
478,23206
-888,11774
-614,97205
-777,89404
-197,41553
380,2057
91,24682
725,9821
-655,36414
34,176563
196,5163
-440,95737
-362,52603
758,432
-79,86831
-396,16187
-607,3379
0,053678095
843,34045
366,51495
-344,42172
-43,308865
118,03364
-540,29346
151,63597
-84,59008
-633,8802
329,2724
676,85394
665,1894
-438,4867
447,68115
204,18991
-502,8911
546,3347
185,88156
-350,83417
-438,0882
-152,5286
-234,79791
-842,2505
-116,07861
388,354
360,8721
920,35187
699,23065
79,39857
-172,95279
434,09116
-328,8832
-743,9934
910,1617
-792,02435
740,17163
714,9108
-818,2372
471,38602
410,33234
-46,43994
617,34393
232,6393
-227,1612
-152,28981
-201,37935
640,8853
-76,88072
0,90322685
32,29107
-858,2886
-493,71664
658,50195
975,47314
185,47461
831,12585
202,93294
818,79974
-35,435192
-690,56903
280,5809
-464,7083
113,06564
-75,40312
474,55914
-358,91885
-218,74721
-287,9049
-370,22128
-273,59344
988,38245
-303,72458
-809,4137
-231,5704
871,2385
-735,84717
-72,51725
-334,57098
677,6942
725,3124
-76,901924
787,37115
335,9564
-623,6004
417,71918
-414,85846
149,29474
560,775
-295,7178
757,8211
-485,38312
51,31289
556,5696
-376,08994
234,5197
-139,18942
-487,84
495,42145
-939,98926
-242,44814
401,37564
-128,95203
671,0998
-612,887
615,53
-950,89954
-150,48087
-779,9601
-262,9665
-776,048
-423,41537
-448,8623
243,28548
-676,323
-65,48571
-511,20068
867,42096
-102,781815
152,13214
201,89793
-597,1802
-465,03122
-613,04425
-254,27565
-975,39294
-49,898914
238,97685
-382,84827
-979,65704
-609,3504
709,4275
-695,25494
-136,35133
-717,89185
-636,4571
-372,0034
472,0497
183,42836
478,20392
-976,29114
-883,9697
-67,46263
572,6454
721,5482
-848,139
-949,6757
-802,3731
846,1014
376,34232
-279,26672
-782,90894
571,0731
735,222
839,7222
-519,0307
331,3228
-277,26175
598,2221
128,80438
-540,6333
-265,86594
567,5841
180,10399
604,27313
-536,5181
-256,82297
380,7304
597,4159
-255,23329
-156,70879
-221,70418
-701,14276
-212,67038
-150,0961
-784,6219
179,60568
-437,72522
229,1354
-436,0348
-303,10245
184,65567
407,9045
-621,19934
-380,23727
842,4239
-565,90356
568,97485
532,8686
-630,49445
-717,8495
815,82404
-774,904
240,55757
-331,0562
-937,9706
-884,0035
-24,078909
997,3256
145,77016
150,76086
373,32846
-424,3596
-805,45
-421,27393
-813,1316
-45,965572
-194,70695
-700,8424
-876,82227
801,4693
-670,8956
127,90298
894,95825
-836,2018
-407,72992
128,7394
-907,3298
-172,29541
-125,5898
-759,68036
-103,21371
-252,73848
388,79358
-177,51736
-45,18852
-34,012566
-35,91545
411,2843
-4,093792
-58,021004
-748,90106
219,45238
185,03238
928,5478
670,9636
-290,19772
-351,05695
-337,8978
-659,9848
-518,23364
-185,9554
-552,7015
256,51624
-801,4221
-455,81357
-702,3227
59,54918
-150,1036
761,13135
713,52136
-136,2529
-402,81207
772,6935
-935,095
-374,2994
492,03085
372,22528
-860,47864
-283,05807
335,97946
-673,19006
-737,61914
-994,20526
748,5343
339,85516
-649,0037
-171,70633
-565,1437
-34,672714
330,51358
180,95099
160,70512
-290,0994
-32,073227
-622,0517
556,52686
816,47766
-758,7343
940,92365
864,345
184,97737
-52,004837
265,0305
-932,37646
109,24786
-325,62033
-351,11902
375,03293
211,5439
-765,1571
-229,70357
437,40192
229,59798
-963,7728
788,6662
107,261185
-612,5124
939,1706
-433,38077
249,11688
889,9422
-567,48285
948,2054
801,62616
-914,8464
-744,1294
235,36597
626,7467
112,1933
112,18881
987,5427
270,988
525,61395
788,7484
-437,40497
498,2891
-517,746
772,30206
379,83008
-660,9717
100,761284
-225,29521
-73,81747
-775,4716
-619,7241
-955,6299
-583,5157
-428,97928
993,3886
703,49304
-851,2491
229,13425
373,4435
471,22894
-341,31418
-767,6404
591,8214
-767,6386
-236,89355
-973,0819
613,03284
-744,1421
-490,84088
735,20087
824,66003
-526,8083
-865,4069
-973,50684
-88,93757
715,58936
-321,86197
-472,16434
964,90643
377,6087
-378,1287
305,63245
-484,04538
-774,786
-676,03217
799,69476
545,0833
-468,39615
426,96384
-348,26047
264,14972
-208,70616
164,6993
599,2466
-111,58756
257,2989
385,5767
641,4582
155,62779
675,10944
110,06834
-85,176765
-895,7725
586,7379
912,5878
469,44708
315,77118
-336,184
891,9753
-899,77313
325,2342
-984,06537
-345,10077
-970,9934
589,58466
723,6615
-218,99478
824,5197
-146,74402
-22,615263
-450,33313
-495,59354
-680,7199
256,06317
-435,1869
-188,86812
42,48769
-657,982
56,58081
913,95416
620,6566
461,41428
-325,35483
-407,82556
874,05115
-940,12805
54,96776
-371,81546
710,23474
12,555275
897,8408
-129,24652
414,51575
-408,52237
-560,2268
-416,54938
-63,446766
-246,82428
-990,05444
641,2619
-134,7202
-713,6763
298,56702
-828,4742
-604,2076
604,79
899,52106
524,3852
401,95386
5,79495
84,991936
632,5651
-294,22925
683,44666
384,87338
-938,8208
-447,7306
268,40042
-740,8443
-110,45037
867,2028
-715,16846
437,604
60,608257
-702,0902
-314,85284
924,2473
170,9311
-532,3453
-64,25255
62,434406
-614,07
442,0186
-692,87933
541,1318
-719,95337
293,84317
792,6113
-356,7131
-860,4928
-242,83302
408,8282
231,29768
-115,105095
228,9543
-707,9244
200,88013
44,462666
952,9421
607,2761
-346,93607
12,434372
867,65314
541,4769
-400,68857
574,1012
-210,6837
564,9901
-831,4625
-609,89465
957,34344
-487,23013
682,2496
-426,21677
170,76585
107,639084
776,64514
944,18445
-525,2923
557,3849
681,8776
618,6701
-16,725122
350,28265
128,51819
-273,27316
-189,23729
223,72269
-603,1014
576,97076
916,827
397,2227
-247,36046
905,1311
855,3024
154,00243
344,3367
-353,84055
-415,79388
-436,8264
410,7224
-583,7511
708,76654
-645,99054
-632,4091
-261,4961
-958,56146
636,68384
591,80023
-477,8002
-297,8456
-391,84222
159,33371
732,87354
607,14386
-187,08113
912,2127
-889,9165
738,1301
488,8764
192,20088
-584,6572
525,5425
-347,4338
81,96757
-970,2693
864,1804
-127,379585
490,2331
3,83456
-936,412
-742,7253
236,71385
941,2981
988,6445
-325,9119
-634,8582
-312,0115
-308,87466
-729,38995
-375,02863
352,85828
-377,9259
656,01953
-860,43933
170,04153
-112,62922
944,67316
193,61319
-261,62695
-403,08246
-739,1167
-103,34679
-418,88785
859,00543
649,4962
936,08575
-996,78326
-78,51339
998,39984
-701,6763
168,65295
654,8194
844,4389
861,22095
784,8933
-206,54988
-583,44916
-710,64905
349,9853
-331,47388
-195,47789
-999,07666
60,731377
7,4567423
-389,83533
776,6512
428,5501
-556,1179
907,86755
320,43878
92,23281
-900,73193
-417,66003
-717,08386
-555,2328
-181,69147
850,13434
-114,55315
-322,71292
-795,8823
456,4693
934,60205
920,5124
-599,8291
-572,17834
-94,71821
-594,5873
472,02805
902,0981
849,8258
-536,81104
-83,51094
67,19559
-222,22034
-13,049787
48,884727
696,5179
-390,92413
-781,4519
966,5539
841,9883
-576,40314
161,15408
-957,21173
25,554451
92,274925
-303,56668
-819,0055
-932,09546
499,63644
851,41626
137,40813
852,69867
-689,68024
-134,92209
783,9395
122,251625
508,7127
-343,62286
672,44165
403,4996
139,62689
-679,6013
575,2038
1,6250352
-73,80385
944,05884
716,6683
732,40967
279,57986
310,26733
909,46136
-837,2902
999,3307
358,85367
-365,39822
-44,206085
86,77664
-914,6808
-783,8188
459,25873
-289,88544
477,67105
-350,78366
159,10161
-442,97885
777,3343
-73,44543
-759,4927
224,82239
879,7124
-487,39328
-186,6556
837,00195
-490,4265
-193,58374
671,7018
-768,1707
815,8203
-239,36281
874,96747
923,8649
-718,8175
322,9042
-855,19635
732,88324
513,9408
598,06366
-819,4066
-362,32886
456,0488
79,73726
418,70047
-828,69507
203,34825
-302,8473
536,86896
-127,45843
168,10818
-630,53064
-453,9875
12,0158
312,6282
-158,98091
655,14716
-662,4673
-938,6916
-782,73395
671,26874
-378,9082
462,69577
731,3324
-501,2273
-86,44373
-910,3893
358,14752
-136,21663
475,40955
-897,1416
507,27612
476,27264
